"condition","node","step","level"
"IL2","CD28",119,1
"IL2","CD28",120,1
"IL2","CD28",121,1
"IL2","CD28",122,1
"IL2","CD28",123,1
"IL2","CD28",124,1
"IL2","CD28",125,1
"IL2","CD28",126,1
"IL2","CD28",127,1
"IL2","CD28",128,1
"IL2","CD28",129,1
"IL2","CD28",130,1
"IL2","CD28",131,1
"IL2","CD28",132,1
"IL2","CD28",133,1
"IL2","CD28",134,1
"IL2","CD28",135,1
"IL2","CD28",136,1
"IL2","CD28",137,1
"IL2","CD28",138,1
"IL2","CD28",139,1
"IL2","CD28",140,1
"IL2","CD28",141,1
"IL2","CD28",142,1
"IL2","CD28",143,1
"IL2","CD28",144,1
"IL2","CD28",145,1
"IL2","CD28",146,1
"IL2","CD28",147,1
"IL2","CD28",148,1
"IL2","CD28",149,1
"IL2","CD28",150,1
"IL2","CD28",151,1
"IL2","CD28",152,1
"IL2","CD28",153,1
"IL2","CD28",154,1
"IL2","CD28",155,1
"IL2","CD28",156,1
"IL2","CD28",157,1
"IL2","CD28",158,1
"IL2","CD28",159,1
"IL2","CD28",160,1
"IL2","CD28",161,1
"IL2","CD28",162,1
"IL2","CD28",163,1
"IL2","CD28",164,1
"IL2","CD28",165,1
"IL2","CD28",166,1
"IL2","CD28",167,1
"IL2","CD28",168,1
"IL2","CD28",169,1
"IL2","CD28",170,1
"IL2","CD28",171,1
"IL2","CD28",172,1
"IL2","CD28",173,1
"IL2","CD28",174,1
"IL2","CD28",175,1
"IL2","CD28",176,1
"IL2","CD28",177,1
"IL2","CD28",178,1
"IL2","CD28",179,1
"IL2","CD28",180,1
"IL2","CD28",181,1
"IL2","CD28",182,1
"IL2","CD28",183,1
"IL2","CD28",184,1
"IL2","CD28",185,1
"IL2","CD28",186,1
"IL2","CD28",187,1
"IL2","CD28",188,1
"IL2","CD28",189,1
"IL2","CD28",190,1
"IL2","CD28",191,1
"IL2","CD28",192,1
"IL2","CD28",193,1
"IL2","CD28",194,1
"IL2","CD28",195,1
"IL2","CD28",196,1
"IL2","CD28",197,1
"IL2","CD28",198,1
"IL2","CD28",199,1
"IL2","CD28",200,1
"IL2","LCK",0,0
"IL2","LCK",1,0.14
"IL2","LCK",2,0.3
"IL2","LCK",3,0.44
"IL2","LCK",4,0.62
"IL2","LCK",5,0.83
"IL2","LCK",6,0.96
"IL2","LCK",7,1.125
"IL2","LCK",8,1.235
"IL2","LCK",9,1.38
"IL2","LCK",10,1.465
"IL2","LCK",11,1.545
"IL2","LCK",12,1.635
"IL2","LCK",13,1.69
"IL2","LCK",14,1.74
"IL2","LCK",15,1.78
"IL2","LCK",16,1.81
"IL2","LCK",17,1.84
"IL2","LCK",18,1.875
"IL2","LCK",19,1.895
"IL2","LCK",20,1.91
"IL2","LCK",21,1.915
"IL2","LCK",22,1.92
"IL2","LCK",23,1.92
"IL2","LCK",24,1.935
"IL2","LCK",25,1.935
"IL2","LCK",26,1.95
"IL2","LCK",27,1.955
"IL2","LCK",28,1.96
"IL2","LCK",29,1.97
"IL2","LCK",30,1.975
"IL2","LCK",31,1.98
"IL2","LCK",32,1.985
"IL2","LCK",33,1.99
"IL2","LCK",34,1.995
"IL2","LCK",35,1.995
"IL2","LCK",36,1.995
"IL2","LCK",37,1.995
"IL2","LCK",38,1.995
"IL2","LCK",39,1.995
"IL2","LCK",40,1.995
"IL2","LCK",41,1.985
"IL2","LCK",42,1.975
"IL2","LCK",43,1.975
"IL2","LCK",44,1.97
"IL2","LCK",45,1.97
"IL2","LCK",46,1.96
"IL2","LCK",47,1.95
"IL2","LCK",48,1.915
"IL2","LCK",49,1.895
"IL2","LCK",50,1.865
"IL2","LCK",51,1.85
"IL2","LCK",52,1.815
"IL2","LCK",53,1.74
"IL2","LCK",54,1.685
"IL2","LCK",55,1.63
"IL2","LCK",56,1.575
"IL2","LCK",57,1.5
"IL2","LCK",58,1.4
"IL2","LCK",59,1.31
"IL2","LCK",60,1.19
"IL2","LCK",61,1.055
"IL2","LCK",62,0.995
"IL2","LCK",63,0.905
"IL2","LCK",64,0.805
"IL2","LCK",65,0.76
"IL2","LCK",66,0.66
"IL2","LCK",67,0.565
"IL2","LCK",68,0.485
"IL2","LCK",69,0.45
"IL2","LCK",70,0.395
"IL2","LCK",71,0.295
"IL2","LCK",72,0.25
"IL2","LCK",73,0.22
"IL2","LCK",74,0.225
"IL2","LCK",75,0.205
"IL2","LCK",76,0.21
"IL2","LCK",77,0.185
"IL2","LCK",78,0.2
"IL2","LCK",79,0.22
"IL2","LCK",80,0.26
"IL2","LCK",81,0.315
"IL2","LCK",82,0.38
"IL2","LCK",83,0.41
"IL2","LCK",84,0.47
"IL2","LCK",85,0.56
"IL2","LCK",86,0.625
"IL2","LCK",87,0.715
"IL2","LCK",88,0.79
"IL2","LCK",89,0.92
"IL2","LCK",90,1.01
"IL2","LCK",91,1.095
"IL2","LCK",92,1.18
"IL2","LCK",93,1.25
"IL2","LCK",94,1.325
"IL2","LCK",95,1.385
"IL2","LCK",96,1.485
"IL2","LCK",97,1.54
"IL2","LCK",98,1.6
"IL2","LCK",99,1.635
"IL2","LCK",100,1.65
"IL2","LCK",101,1.69
"IL2","LCK",102,1.725
"IL2","LCK",103,1.755
"IL2","LCK",104,1.78
"IL2","LCK",105,1.825
"IL2","LCK",106,1.835
"IL2","LCK",107,1.83
"IL2","LCK",108,1.825
"IL2","LCK",109,1.76
"IL2","LCK",110,1.715
"IL2","LCK",111,1.69
"IL2","LCK",112,1.625
"IL2","LCK",113,1.565
"IL2","LCK",114,1.495
"IL2","LCK",115,1.43
"IL2","LCK",116,1.345
"IL2","LCK",117,1.26
"IL2","LCK",118,1.14
"IL2","LCK",119,1.065
"IL2","LCK",120,0.955
"IL2","LCK",121,0.865
"IL2","LCK",122,0.81
"IL2","LCK",123,0.755
"IL2","LCK",124,0.68
"IL2","LCK",125,0.61
"IL2","LCK",126,0.53
"IL2","LCK",127,0.465
"IL2","LCK",128,0.405
"IL2","LCK",129,0.36
"IL2","LCK",130,0.35
"IL2","LCK",131,0.31
"IL2","LCK",132,0.28
"IL2","LCK",133,0.255
"IL2","LCK",134,0.265
"IL2","LCK",135,0.275
"IL2","LCK",136,0.245
"IL2","LCK",137,0.245
"IL2","LCK",138,0.265
"IL2","LCK",139,0.335
"IL2","LCK",140,0.4
"IL2","LCK",141,0.495
"IL2","LCK",142,0.575
"IL2","LCK",143,0.635
"IL2","LCK",144,0.725
"IL2","LCK",145,0.795
"IL2","LCK",146,0.89
"IL2","LCK",147,0.98
"IL2","LCK",148,1.05
"IL2","LCK",149,1.09
"IL2","LCK",150,1.175
"IL2","LCK",151,1.26
"IL2","LCK",152,1.32
"IL2","LCK",153,1.39
"IL2","LCK",154,1.44
"IL2","LCK",155,1.485
"IL2","LCK",156,1.555
"IL2","LCK",157,1.595
"IL2","LCK",158,1.62
"IL2","LCK",159,1.665
"IL2","LCK",160,1.7
"IL2","LCK",161,1.735
"IL2","LCK",162,1.745
"IL2","LCK",163,1.77
"IL2","LCK",164,1.74
"IL2","LCK",165,1.705
"IL2","LCK",166,1.71
"IL2","LCK",167,1.695
"IL2","LCK",168,1.635
"IL2","LCK",169,1.61
"IL2","LCK",170,1.52
"IL2","LCK",171,1.465
"IL2","LCK",172,1.425
"IL2","LCK",173,1.35
"IL2","LCK",174,1.24
"IL2","LCK",175,1.195
"IL2","LCK",176,1.095
"IL2","LCK",177,1.02
"IL2","LCK",178,0.91
"IL2","LCK",179,0.82
"IL2","LCK",180,0.705
"IL2","LCK",181,0.665
"IL2","LCK",182,0.6
"IL2","LCK",183,0.56
"IL2","LCK",184,0.5
"IL2","LCK",185,0.425
"IL2","LCK",186,0.345
"IL2","LCK",187,0.32
"IL2","LCK",188,0.295
"IL2","LCK",189,0.31
"IL2","LCK",190,0.31
"IL2","LCK",191,0.295
"IL2","LCK",192,0.3
"IL2","LCK",193,0.335
"IL2","LCK",194,0.345
"IL2","LCK",195,0.4
"IL2","LCK",196,0.44
"IL2","LCK",197,0.475
"IL2","LCK",198,0.56
"IL2","LCK",199,0.635
"IL2","LCK",200,0.72
"IL2","ZAP70",0,0
"IL2","ZAP70",1,0
"IL2","ZAP70",2,0.01
"IL2","ZAP70",3,0.055
"IL2","ZAP70",4,0.095
"IL2","ZAP70",5,0.14
"IL2","ZAP70",6,0.265
"IL2","ZAP70",7,0.43
"IL2","ZAP70",8,0.525
"IL2","ZAP70",9,0.62
"IL2","ZAP70",10,0.72
"IL2","ZAP70",11,0.855
"IL2","ZAP70",12,0.98
"IL2","ZAP70",13,1.07
"IL2","ZAP70",14,1.165
"IL2","ZAP70",15,1.29
"IL2","ZAP70",16,1.37
"IL2","ZAP70",17,1.415
"IL2","ZAP70",18,1.485
"IL2","ZAP70",19,1.555
"IL2","ZAP70",20,1.595
"IL2","ZAP70",21,1.63
"IL2","ZAP70",22,1.675
"IL2","ZAP70",23,1.725
"IL2","ZAP70",24,1.76
"IL2","ZAP70",25,1.795
"IL2","ZAP70",26,1.82
"IL2","ZAP70",27,1.855
"IL2","ZAP70",28,1.875
"IL2","ZAP70",29,1.89
"IL2","ZAP70",30,1.915
"IL2","ZAP70",31,1.92
"IL2","ZAP70",32,1.935
"IL2","ZAP70",33,1.95
"IL2","ZAP70",34,1.955
"IL2","ZAP70",35,1.965
"IL2","ZAP70",36,1.97
"IL2","ZAP70",37,1.975
"IL2","ZAP70",38,1.98
"IL2","ZAP70",39,1.985
"IL2","ZAP70",40,1.985
"IL2","ZAP70",41,1.985
"IL2","ZAP70",42,1.985
"IL2","ZAP70",43,1.985
"IL2","ZAP70",44,1.98
"IL2","ZAP70",45,1.975
"IL2","ZAP70",46,1.975
"IL2","ZAP70",47,1.97
"IL2","ZAP70",48,1.97
"IL2","ZAP70",49,1.945
"IL2","ZAP70",50,1.94
"IL2","ZAP70",51,1.93
"IL2","ZAP70",52,1.92
"IL2","ZAP70",53,1.9
"IL2","ZAP70",54,1.865
"IL2","ZAP70",55,1.82
"IL2","ZAP70",56,1.79
"IL2","ZAP70",57,1.755
"IL2","ZAP70",58,1.715
"IL2","ZAP70",59,1.63
"IL2","ZAP70",60,1.545
"IL2","ZAP70",61,1.45
"IL2","ZAP70",62,1.365
"IL2","ZAP70",63,1.25
"IL2","ZAP70",64,1.17
"IL2","ZAP70",65,1.06
"IL2","ZAP70",66,1.005
"IL2","ZAP70",67,0.92
"IL2","ZAP70",68,0.8
"IL2","ZAP70",69,0.7
"IL2","ZAP70",70,0.645
"IL2","ZAP70",71,0.565
"IL2","ZAP70",72,0.49
"IL2","ZAP70",73,0.395
"IL2","ZAP70",74,0.36
"IL2","ZAP70",75,0.31
"IL2","ZAP70",76,0.28
"IL2","ZAP70",77,0.265
"IL2","ZAP70",78,0.235
"IL2","ZAP70",79,0.21
"IL2","ZAP70",80,0.205
"IL2","ZAP70",81,0.17
"IL2","ZAP70",82,0.18
"IL2","ZAP70",83,0.2
"IL2","ZAP70",84,0.225
"IL2","ZAP70",85,0.225
"IL2","ZAP70",86,0.25
"IL2","ZAP70",87,0.305
"IL2","ZAP70",88,0.38
"IL2","ZAP70",89,0.49
"IL2","ZAP70",90,0.59
"IL2","ZAP70",91,0.66
"IL2","ZAP70",92,0.765
"IL2","ZAP70",93,0.845
"IL2","ZAP70",94,0.93
"IL2","ZAP70",95,1.04
"IL2","ZAP70",96,1.095
"IL2","ZAP70",97,1.17
"IL2","ZAP70",98,1.255
"IL2","ZAP70",99,1.335
"IL2","ZAP70",100,1.39
"IL2","ZAP70",101,1.485
"IL2","ZAP70",102,1.525
"IL2","ZAP70",103,1.6
"IL2","ZAP70",104,1.605
"IL2","ZAP70",105,1.635
"IL2","ZAP70",106,1.69
"IL2","ZAP70",107,1.73
"IL2","ZAP70",108,1.74
"IL2","ZAP70",109,1.76
"IL2","ZAP70",110,1.755
"IL2","ZAP70",111,1.73
"IL2","ZAP70",112,1.72
"IL2","ZAP70",113,1.705
"IL2","ZAP70",114,1.69
"IL2","ZAP70",115,1.645
"IL2","ZAP70",116,1.59
"IL2","ZAP70",117,1.52
"IL2","ZAP70",118,1.455
"IL2","ZAP70",119,1.37
"IL2","ZAP70",120,1.28
"IL2","ZAP70",121,1.21
"IL2","ZAP70",122,1.12
"IL2","ZAP70",123,1.045
"IL2","ZAP70",124,0.95
"IL2","ZAP70",125,0.875
"IL2","ZAP70",126,0.795
"IL2","ZAP70",127,0.73
"IL2","ZAP70",128,0.665
"IL2","ZAP70",129,0.575
"IL2","ZAP70",130,0.495
"IL2","ZAP70",131,0.48
"IL2","ZAP70",132,0.435
"IL2","ZAP70",133,0.385
"IL2","ZAP70",134,0.35
"IL2","ZAP70",135,0.305
"IL2","ZAP70",136,0.3
"IL2","ZAP70",137,0.28
"IL2","ZAP70",138,0.24
"IL2","ZAP70",139,0.21
"IL2","ZAP70",140,0.245
"IL2","ZAP70",141,0.265
"IL2","ZAP70",142,0.305
"IL2","ZAP70",143,0.355
"IL2","ZAP70",144,0.41
"IL2","ZAP70",145,0.475
"IL2","ZAP70",146,0.53
"IL2","ZAP70",147,0.595
"IL2","ZAP70",148,0.67
"IL2","ZAP70",149,0.74
"IL2","ZAP70",150,0.81
"IL2","ZAP70",151,0.86
"IL2","ZAP70",152,0.96
"IL2","ZAP70",153,1.025
"IL2","ZAP70",154,1.08
"IL2","ZAP70",155,1.155
"IL2","ZAP70",156,1.24
"IL2","ZAP70",157,1.32
"IL2","ZAP70",158,1.36
"IL2","ZAP70",159,1.425
"IL2","ZAP70",160,1.485
"IL2","ZAP70",161,1.535
"IL2","ZAP70",162,1.59
"IL2","ZAP70",163,1.595
"IL2","ZAP70",164,1.63
"IL2","ZAP70",165,1.64
"IL2","ZAP70",166,1.63
"IL2","ZAP70",167,1.69
"IL2","ZAP70",168,1.705
"IL2","ZAP70",169,1.67
"IL2","ZAP70",170,1.655
"IL2","ZAP70",171,1.635
"IL2","ZAP70",172,1.59
"IL2","ZAP70",173,1.555
"IL2","ZAP70",174,1.52
"IL2","ZAP70",175,1.425
"IL2","ZAP70",176,1.345
"IL2","ZAP70",177,1.275
"IL2","ZAP70",178,1.21
"IL2","ZAP70",179,1.14
"IL2","ZAP70",180,1.07
"IL2","ZAP70",181,0.96
"IL2","ZAP70",182,0.88
"IL2","ZAP70",183,0.83
"IL2","ZAP70",184,0.765
"IL2","ZAP70",185,0.665
"IL2","ZAP70",186,0.6
"IL2","ZAP70",187,0.515
"IL2","ZAP70",188,0.44
"IL2","ZAP70",189,0.4
"IL2","ZAP70",190,0.365
"IL2","ZAP70",191,0.345
"IL2","ZAP70",192,0.32
"IL2","ZAP70",193,0.29
"IL2","ZAP70",194,0.29
"IL2","ZAP70",195,0.285
"IL2","ZAP70",196,0.305
"IL2","ZAP70",197,0.315
"IL2","ZAP70",198,0.325
"IL2","ZAP70",199,0.37
"IL2","ZAP70",200,0.395
"IL2","CD3",0,1
"IL2","CD3",1,1
"IL2","CD3",2,1
"IL2","CD3",3,1
"IL2","CD3",4,1
"IL2","CD3",5,1
"IL2","CD3",6,1
"IL2","CD3",7,1
"IL2","CD3",8,1
"IL2","CD3",9,1
"IL2","CD3",10,1
"IL2","CD3",11,1
"IL2","CD3",12,1
"IL2","CD3",13,1
"IL2","CD3",14,1
"IL2","CD3",15,1
"IL2","CD3",16,1
"IL2","CD3",17,1
"IL2","CD3",18,1
"IL2","CD3",19,1
"IL2","CD3",20,1
"IL2","CD3",21,1
"IL2","CD3",22,1
"IL2","CD3",23,1
"IL2","CD3",24,1
"IL2","CD3",25,1
"IL2","CD3",26,1
"IL2","CD3",27,1
"IL2","CD3",28,1
"IL2","CD3",29,1
"IL2","CD3",30,1
"IL2","CD3",31,1
"IL2","CD3",32,1
"IL2","CD3",33,1
"IL2","CD3",34,1
"IL2","CD3",35,1
"IL2","CD3",36,1
"IL2","CD3",37,1
"IL2","CD3",38,1
"IL2","CD3",39,1
"IL2","CD3",40,1
"IL2","CD3",41,1
"IL2","CD3",42,1
"IL2","CD3",43,1
"IL2","CD3",44,1
"IL2","CD3",45,1
"IL2","CD3",46,1
"IL2","CD3",47,1
"IL2","CD3",48,1
"IL2","CD3",49,1
"IL2","CD3",50,1
"IL2","CD3",51,1
"IL2","CD3",52,1
"IL2","CD3",53,1
"IL2","CD3",54,1
"IL2","CD3",55,1
"IL2","CD3",56,1
"IL2","CD3",57,1
"IL2","CD3",58,1
"IL2","CD3",59,1
"IL2","CD3",60,1
"IL2","CD3",61,1
"IL2","CD3",62,1
"IL2","CD3",63,1
"IL2","CD3",64,1
"IL2","CD3",65,1
"IL2","CD3",66,1
"IL2","CD3",67,1
"IL2","CD3",68,1
"IL2","CD3",69,1
"IL2","CD3",70,1
"IL2","CD3",71,1
"IL2","CD3",72,1
"IL2","CD3",73,1
"IL2","CD3",74,1
"IL2","CD3",75,1
"IL2","CD3",76,1
"IL2","CD3",77,1
"IL2","CD3",78,1
"IL2","CD3",79,1
"IL2","CD3",80,1
"IL2","CD3",81,1
"IL2","CD3",82,1
"IL2","CD3",83,1
"IL2","CD3",84,1
"IL2","CD3",85,1
"IL2","CD3",86,1
"IL2","CD3",87,1
"IL2","CD3",88,1
"IL2","CD3",89,1
"IL2","CD3",90,1
"IL2","CD3",91,1
"IL2","CD3",92,1
"IL2","CD3",93,1
"IL2","CD3",94,1
"IL2","CD3",95,1
"IL2","CD3",96,1
"IL2","CD3",97,1
"IL2","CD3",98,1
"IL2","CD3",99,1
"IL2","CD3",100,1
"IL2","CD3",101,1
"IL2","CD3",102,1
"IL2","CD3",103,1
"IL2","CD3",104,1
"IL2","CD3",105,1
"IL2","CD3",106,1
"IL2","CD3",107,1
"IL2","CD3",108,1
"IL2","CD3",109,1
"IL2","CD3",110,1
"IL2","CD3",111,1
"IL2","CD3",112,1
"IL2","CD3",113,1
"IL2","CD3",114,1
"IL2","CD3",115,1
"IL2","CD3",116,1
"IL2","CD3",117,1
"IL2","CD3",118,1
"IL2","CD3",119,1
"IL2","CD3",120,1
"IL2","CD3",121,1
"IL2","CD3",122,1
"IL2","CD3",123,1
"IL2","CD3",124,1
"IL2","CD3",125,1
"IL2","CD3",126,1
"IL2","CD3",127,1
"IL2","CD3",128,1
"IL2","CD3",129,1
"IL2","CD3",130,1
"IL2","CD3",131,1
"IL2","CD3",132,1
"IL2","CD3",133,1
"IL2","CD3",134,1
"IL2","CD3",135,1
"IL2","CD3",136,1
"IL2","CD3",137,1
"IL2","CD3",138,1
"IL2","CD3",139,1
"IL2","CD3",140,1
"IL2","CD3",141,1
"IL2","CD3",142,1
"IL2","CD3",143,1
"IL2","CD3",144,1
"IL2","CD3",145,1
"IL2","CD3",146,1
"IL2","CD3",147,1
"IL2","CD3",148,1
"IL2","CD3",149,1
"IL2","CD3",150,1
"IL2","CD3",151,1
"IL2","CD3",152,1
"IL2","CD3",153,1
"IL2","CD3",154,1
"IL2","CD3",155,1
"IL2","CD3",156,1
"IL2","CD3",157,1
"IL2","CD3",158,1
"IL2","CD3",159,1
"IL2","CD3",160,1
"IL2","CD3",161,1
"IL2","CD3",162,1
"IL2","CD3",163,1
"IL2","CD3",164,1
"IL2","CD3",165,1
"IL2","CD3",166,1
"IL2","CD3",167,1
"IL2","CD3",168,1
"IL2","CD3",169,1
"IL2","CD3",170,1
"IL2","CD3",171,1
"IL2","CD3",172,1
"IL2","CD3",173,1
"IL2","CD3",174,1
"IL2","CD3",175,1
"IL2","CD3",176,1
"IL2","CD3",177,1
"IL2","CD3",178,1
"IL2","CD3",179,1
"IL2","CD3",180,1
"IL2","CD3",181,1
"IL2","CD3",182,1
"IL2","CD3",183,1
"IL2","CD3",184,1
"IL2","CD3",185,1
"IL2","CD3",186,1
"IL2","CD3",187,1
"IL2","CD3",188,1
"IL2","CD3",189,1
"IL2","CD3",190,1
"IL2","CD3",191,1
"IL2","CD3",192,1
"IL2","CD3",193,1
"IL2","CD3",194,1
"IL2","CD3",195,1
"IL2","CD3",196,1
"IL2","CD3",197,1
"IL2","CD3",198,1
"IL2","CD3",199,1
"IL2","CD3",200,1
"IL2","PI3K",0,0
"IL2","PI3K",1,0
"IL2","PI3K",2,0.03
"IL2","PI3K",3,0.06
"IL2","PI3K",4,0.14
"IL2","PI3K",5,0.195
"IL2","PI3K",6,0.275
"IL2","PI3K",7,0.375
"IL2","PI3K",8,0.47
"IL2","PI3K",9,0.54
"IL2","PI3K",10,0.66
"IL2","PI3K",11,0.695
"IL2","PI3K",12,0.71
"IL2","PI3K",13,0.74
"IL2","PI3K",14,0.77
"IL2","PI3K",15,0.795
"IL2","PI3K",16,0.84
"IL2","PI3K",17,0.875
"IL2","PI3K",18,0.89
"IL2","PI3K",19,0.915
"IL2","PI3K",20,0.915
"IL2","PI3K",21,0.93
"IL2","PI3K",22,0.94
"IL2","PI3K",23,0.95
"IL2","PI3K",24,0.975
"IL2","PI3K",25,0.98
"IL2","PI3K",26,0.98
"IL2","PI3K",27,0.985
"IL2","PI3K",28,0.985
"IL2","PI3K",29,0.985
"IL2","PI3K",30,0.99
"IL2","PI3K",31,0.99
"IL2","PI3K",32,0.995
"IL2","PI3K",33,0.995
"IL2","PI3K",34,1
"IL2","PI3K",35,1
"IL2","PI3K",36,1
"IL2","PI3K",37,1
"IL2","PI3K",38,1
"IL2","PI3K",39,1
"IL2","PI3K",40,1
"IL2","PI3K",41,1
"IL2","PI3K",42,0.995
"IL2","PI3K",43,0.995
"IL2","PI3K",44,0.995
"IL2","PI3K",45,0.995
"IL2","PI3K",46,0.99
"IL2","PI3K",47,0.99
"IL2","PI3K",48,0.99
"IL2","PI3K",49,0.99
"IL2","PI3K",50,0.98
"IL2","PI3K",51,0.98
"IL2","PI3K",52,0.97
"IL2","PI3K",53,0.965
"IL2","PI3K",54,0.96
"IL2","PI3K",55,0.935
"IL2","PI3K",56,0.915
"IL2","PI3K",57,0.9
"IL2","PI3K",58,0.87
"IL2","PI3K",59,0.865
"IL2","PI3K",60,0.83
"IL2","PI3K",61,0.805
"IL2","PI3K",62,0.76
"IL2","PI3K",63,0.725
"IL2","PI3K",64,0.67
"IL2","PI3K",65,0.61
"IL2","PI3K",66,0.565
"IL2","PI3K",67,0.525
"IL2","PI3K",68,0.49
"IL2","PI3K",69,0.435
"IL2","PI3K",70,0.38
"IL2","PI3K",71,0.36
"IL2","PI3K",72,0.295
"IL2","PI3K",73,0.265
"IL2","PI3K",74,0.21
"IL2","PI3K",75,0.18
"IL2","PI3K",76,0.16
"IL2","PI3K",77,0.16
"IL2","PI3K",78,0.145
"IL2","PI3K",79,0.13
"IL2","PI3K",80,0.13
"IL2","PI3K",81,0.135
"IL2","PI3K",82,0.17
"IL2","PI3K",83,0.195
"IL2","PI3K",84,0.22
"IL2","PI3K",85,0.225
"IL2","PI3K",86,0.25
"IL2","PI3K",87,0.27
"IL2","PI3K",88,0.305
"IL2","PI3K",89,0.325
"IL2","PI3K",90,0.355
"IL2","PI3K",91,0.425
"IL2","PI3K",92,0.46
"IL2","PI3K",93,0.495
"IL2","PI3K",94,0.535
"IL2","PI3K",95,0.57
"IL2","PI3K",96,0.635
"IL2","PI3K",97,0.675
"IL2","PI3K",98,0.73
"IL2","PI3K",99,0.775
"IL2","PI3K",100,0.79
"IL2","PI3K",101,0.805
"IL2","PI3K",102,0.83
"IL2","PI3K",103,0.84
"IL2","PI3K",104,0.87
"IL2","PI3K",105,0.895
"IL2","PI3K",106,0.9
"IL2","PI3K",107,0.9
"IL2","PI3K",108,0.91
"IL2","PI3K",109,0.92
"IL2","PI3K",110,0.92
"IL2","PI3K",111,0.915
"IL2","PI3K",112,0.915
"IL2","PI3K",113,0.9
"IL2","PI3K",114,0.88
"IL2","PI3K",115,0.87
"IL2","PI3K",116,0.84
"IL2","PI3K",117,0.83
"IL2","PI3K",118,0.775
"IL2","PI3K",119,0.735
"IL2","PI3K",120,0.705
"IL2","PI3K",121,0.665
"IL2","PI3K",122,0.62
"IL2","PI3K",123,0.59
"IL2","PI3K",124,0.545
"IL2","PI3K",125,0.495
"IL2","PI3K",126,0.465
"IL2","PI3K",127,0.415
"IL2","PI3K",128,0.36
"IL2","PI3K",129,0.345
"IL2","PI3K",130,0.295
"IL2","PI3K",131,0.265
"IL2","PI3K",132,0.24
"IL2","PI3K",133,0.235
"IL2","PI3K",134,0.22
"IL2","PI3K",135,0.21
"IL2","PI3K",136,0.2
"IL2","PI3K",137,0.2
"IL2","PI3K",138,0.19
"IL2","PI3K",139,0.175
"IL2","PI3K",140,0.165
"IL2","PI3K",141,0.17
"IL2","PI3K",142,0.18
"IL2","PI3K",143,0.235
"IL2","PI3K",144,0.3
"IL2","PI3K",145,0.33
"IL2","PI3K",146,0.36
"IL2","PI3K",147,0.405
"IL2","PI3K",148,0.44
"IL2","PI3K",149,0.495
"IL2","PI3K",150,0.53
"IL2","PI3K",151,0.555
"IL2","PI3K",152,0.615
"IL2","PI3K",153,0.66
"IL2","PI3K",154,0.675
"IL2","PI3K",155,0.71
"IL2","PI3K",156,0.755
"IL2","PI3K",157,0.79
"IL2","PI3K",158,0.82
"IL2","PI3K",159,0.84
"IL2","PI3K",160,0.86
"IL2","PI3K",161,0.88
"IL2","PI3K",162,0.885
"IL2","PI3K",163,0.895
"IL2","PI3K",164,0.91
"IL2","PI3K",165,0.92
"IL2","PI3K",166,0.91
"IL2","PI3K",167,0.9
"IL2","PI3K",168,0.885
"IL2","PI3K",169,0.89
"IL2","PI3K",170,0.88
"IL2","PI3K",171,0.875
"IL2","PI3K",172,0.85
"IL2","PI3K",173,0.835
"IL2","PI3K",174,0.82
"IL2","PI3K",175,0.775
"IL2","PI3K",176,0.74
"IL2","PI3K",177,0.71
"IL2","PI3K",178,0.655
"IL2","PI3K",179,0.625
"IL2","PI3K",180,0.575
"IL2","PI3K",181,0.52
"IL2","PI3K",182,0.485
"IL2","PI3K",183,0.45
"IL2","PI3K",184,0.4
"IL2","PI3K",185,0.375
"IL2","PI3K",186,0.31
"IL2","PI3K",187,0.285
"IL2","PI3K",188,0.255
"IL2","PI3K",189,0.235
"IL2","PI3K",190,0.23
"IL2","PI3K",191,0.22
"IL2","PI3K",192,0.195
"IL2","PI3K",193,0.21
"IL2","PI3K",194,0.22
"IL2","PI3K",195,0.23
"IL2","PI3K",196,0.2
"IL2","PI3K",197,0.215
"IL2","PI3K",198,0.24
"IL2","PI3K",199,0.255
"IL2","PI3K",200,0.28
"IL2","PIP3",0,0
"IL2","PIP3",1,0
"IL2","PIP3",2,0
"IL2","PIP3",3,0.005
"IL2","PIP3",4,0.01
"IL2","PIP3",5,0.02
"IL2","PIP3",6,0.05
"IL2","PIP3",7,0.09
"IL2","PIP3",8,0.125
"IL2","PIP3",9,0.18
"IL2","PIP3",10,0.215
"IL2","PIP3",11,0.29
"IL2","PIP3",12,0.365
"IL2","PIP3",13,0.45
"IL2","PIP3",14,0.505
"IL2","PIP3",15,0.55
"IL2","PIP3",16,0.575
"IL2","PIP3",17,0.61
"IL2","PIP3",18,0.645
"IL2","PIP3",19,0.66
"IL2","PIP3",20,0.715
"IL2","PIP3",21,0.755
"IL2","PIP3",22,0.78
"IL2","PIP3",23,0.795
"IL2","PIP3",24,0.815
"IL2","PIP3",25,0.855
"IL2","PIP3",26,0.89
"IL2","PIP3",27,0.9
"IL2","PIP3",28,0.92
"IL2","PIP3",29,0.945
"IL2","PIP3",30,0.945
"IL2","PIP3",31,0.96
"IL2","PIP3",32,0.96
"IL2","PIP3",33,0.965
"IL2","PIP3",34,0.975
"IL2","PIP3",35,0.98
"IL2","PIP3",36,0.98
"IL2","PIP3",37,0.985
"IL2","PIP3",38,0.985
"IL2","PIP3",39,0.99
"IL2","PIP3",40,0.99
"IL2","PIP3",41,0.99
"IL2","PIP3",42,0.995
